surrogate_key,natural_key,customer_region,customer_city,customer_state,valid_from,valid_to,is_current
04361e1a-6609-46de-a111-53ef2418e463,d3fdfc1532290cf8e93bdad76e8ac1c8,sudeste,cachoeiro de itapemirim,ES,2026-07-04,,True
595d60cf-c9ec-4ee5-91f4-930d7fa23d47,b731d46305114dc0c12e1bde8dd93ef0,centro_oeste,brasilia,DF,2026-07-04,,True
92f048b3-8ed6-4d8d-a693-ddc04ca989ef,ebc5f2a3e1384df415585c7c3f662abd,sudeste,curvelo,MG,2026-07-04,,True
ec960e45-f3e7-43a8-8e71-b81e2d150003,ca912e24085b5425cc01f5c93ea69384,sudeste,sao paulo,SP,2026-07-04,,True
3964d753-3ef8-44ea-a22e-5ad0aaab2778,83eb103379b457b84ebb849a54ca05ae,sudeste,sao paulo,SP,2026-07-04,,True
98fe606b-8b43-4752-af17-b0e2886093fa,f4b056f3ca53d48ed82f8c9671cddb64,sudeste,praia grande,SP,2026-07-04,,True
0402fc34-92b1-494d-8124-467cc7a721bb,384e8dae667c49a5004241d2b47f4e30,sudeste,sao paulo,SP,2026-07-04,,True
74fac573-d677-407d-9b63-2777cf1c0914,3e70cb9a49fa2d85f38fc392d17e4bab,sul,reserva,PR,2026-07-04,,True
97646be7-c942-4d92-a031-f4fdf8b19a95,04f7df7bc1e973191b15f67fb1648d34,sudeste,indaiatuba,SP,2026-07-04,,True
11eaa28d-0913-4d57-95bb-f31a705ae8a1,a3a5ea7b1ca85d1a9e4a756cfbf0060d,sul,feliz,RS,2026-07-04,,True
b1d1d242-447c-4310-8617-1210d9786e8c,aaa3bb03f41b0d1717519d6752df97c1,nordeste,cruz das almas,BA,2026-07-04,,True
f9c707cb-76df-4f89-a1b5-97259b858478,0391c660eef1a812b4d470b77238cb3d,sudeste,rio de janeiro,RJ,2026-07-04,,True
9ef7054e-2362-4353-bb7a-f99b3567542d,9a39efe939e8d7cd9635dff034d9e580,sul,xanxere,SC,2026-07-04,,True
28ab234c-cb7c-4246-b744-578f48d558d5,424ccdbadb27cb32b562397f815281c9,nordeste,recife,PE,2026-07-04,,True
37e45018-8e47-4903-8586-c31b3b2518a6,3ae5f28cf8eaed744e50bcd7e551ac1f,sul,caxias do sul,RS,2026-07-04,,True
3a7569e4-7d74-41c8-b637-a39821b1b051,5113d06fbde1e82a393b527636c90b5f,centro_oeste,brasilia,DF,2026-07-04,,True
082ca631-d78b-46c4-9f3f-8eae82cb8138,5aea5fc896e4a5d9c6b62ee0d4865995,sudeste,sorocaba,SP,2026-07-04,,True
db64cdbe-4cf9-4ecf-9315-3eadb39a06ff,e21393db40e3ab3e880958fa055b5fc9,sudeste,sao paulo,SP,2026-07-04,,True
bb1676c5-95cd-49cc-9012-8fa87ea7e79e,07a27af784146cda753d431b715bd505,sudeste,sorocaba,SP,2026-07-04,,True
5494cb07-c313-4769-adc3-3d7675bde5e6,fe5eca6512b89e5786961fa1e8b8fcac,sudeste,sao paulo,SP,2026-07-04,,True
f6187e76-75ed-47c8-a057-7bde6889c684,24aa3d9034dd158d598b5fbb388f9bb3,sudeste,sao paulo,SP,2026-07-04,,True
b97838ab-08b5-4656-8e2c-bcb62ef115d5,9711bc80b0ba9573419c5113755c1029,nordeste,salvador,BA,2026-07-04,,True
7fe515fb-0176-43d8-a0b7-3847f4c394a9,b48348743e921a4c82657d401675e069,nordeste,fortaleza,CE,2026-07-04,,True
84081479-0219-47ab-935a-96d7e8817b15,c2056e82b75e0dad0df1cbbec73e9aad,sudeste,sao paulo,SP,2026-07-04,,True
03f7930e-4069-4542-ba0a-b99d1f4ad270,d0107bdcf3011c33ad724f5ca0f7a91e,sudeste,ribeirao pires,SP,2026-07-04,,True
048c86ca-c9f5-42c7-9524-6d21dd31b525,43941f33ed232fab3edca66699e4d287,sudeste,sao paulo,SP,2026-07-04,,True
c3cefbba-112e-44d8-85e1-83c2eeb6a09d,9fd4eb329cf497c6b7bd17421d205201,sudeste,sao paulo,SP,2026-07-04,,True
93eea20b-dd84-43b1-b730-1c4ea74432d8,3cd897e12575867979341f66f72f9232,sudeste,sao paulo,SP,2026-07-04,,True
268c630e-c46c-474e-b2bc-6eb27f2a8d54,dd4430186cffd3aee97560e84fa1acd1,sudeste,rio de janeiro,RJ,2026-07-04,,True
eea6477e-d018-4129-a0be-df74db13e46b,74d4c0cfaf825cd15b80dd167bdfa9b4,sudeste,rio de janeiro,RJ,2026-07-04,,True
a00e9fe4-e810-4424-bfef-02862950bc28,b3393eca96cd098382248663504da521,nordeste,formosa do rio preto,BA,2026-07-04,,True
c99ddc81-9b00-44d8-865d-4dc8ce66b80e,4ef6c02126b21225e011b242f9f79c6f,sudeste,sao jose do rio preto,SP,2026-07-04,,True
28374fe2-30a4-449d-963e-8eedf6440578,383fa1a759c0437605732a46d4f43d2c,centro_oeste,brasilia,DF,2026-07-04,,True
9e6722b0-0759-4d18-9beb-8cb68e4bf64e,f5cd72e7209640c294bad4d57f4f7772,centro_oeste,brasilia,DF,2026-07-04,,True
c2d3f802-417b-4cd1-869a-263d70a2b408,6112542268909376036b4150b9a99489,sudeste,campo belo,MG,2026-07-04,,True
9033cde7-b036-4a09-ad09-31dd88e991f1,7af1b0a7064d072de5fc37e3c6734766,sudeste,guarulhos,SP,2026-07-04,,True
f8ac09f6-8d5c-4db8-ba76-1f57fa78420e,cabf2fb9019cd39fda2002531d473d25,sul,concordia,SC,2026-07-04,,True
8c4cb727-9fbb-4507-8725-1e73bd4f2040,c3bb4cf482e9f1b6c7bcbc5c5ca785a7,sul,novo hamburgo,RS,2026-07-04,,True
9c2fb8cf-a755-43d2-a645-22dd97798ace,51be608e99a9d07f3dc157ab3f984f2b,sudeste,araxa,MG,2026-07-04,,True
f76f78b4-8eb5-4d22-a1d9-c7fbcf044b81,941e7753ff8f0182cb1de64346d87457,sudeste,sao paulo,SP,2026-07-04,,True
5bea106f-e350-4bcf-8d12-7ef90cc6a23a,1bb7f4eadee0292c18333f8698599347,sudeste,resende,RJ,2026-07-04,,True
34aa744e-a31d-49de-85ea-76cbdb129834,e7407980bf801dc440dfba1d36dc6ff9,sudeste,varzea da palma,MG,2026-07-04,,True
c6d04301-4564-4890-96d9-c26199e128a0,7b5acdcf05476ab68e66944dfecd29f1,sul,curitiba,PR,2026-07-04,,True
aaec50a5-68c1-4a48-a707-dae7b18b49f1,eaba2b933065aec09ef30e4da8163f59,sudeste,carapicuiba,SP,2026-07-04,,True
cc0f14ef-eb00-4cff-8dc0-00c11eb40f1c,751b21705834d41461e18165581f108e,sudeste,sao paulo,SP,2026-07-04,,True
a3b0ecbc-0db5-4f3f-8c92-0ddff14eab27,0e3a125af2f045ed78f797de4cb91496,sudeste,belo horizonte,MG,2026-07-04,,True
b42675d1-23f6-47b9-9f12-88a21e05da5c,d9ff5ffe0e9e976de8b3b98a0306e5e3,sudeste,marilia,SP,2026-07-04,,True
a3465479-897a-4400-8304-a1ad7ff9230f,e93171b16dd12e9618c52339f75bfc79,sudeste,rio de janeiro,RJ,2026-07-04,,True
2b750dfd-a5c8-48df-9736-c83bc722ef98,09083515c735cc500a6aceb09f3fff9d,sul,sao jose dos pinhais,PR,2026-07-04,,True
fd5c4379-e1a0-41ec-bb9c-ca69d2ed4c08,5bcdcc1c2a38bef9849a2c446f0047f7,nordeste,feira de santana,BA,2026-07-04,,True
0b87859f-5f6d-42f7-a3b2-83afa5ed3907,258d4b35e2ad0a1677215c1f033fe407,sudeste,sao paulo,SP,2026-07-04,,True
de48da35-70f7-43ed-beac-75656d21ebd8,627da3ea9c4db70231866f7a35bd019c,centro_oeste,goiania,GO,2026-07-04,,True
55df781d-1e86-4293-85b3-9bc68f903681,190b15167c091bf6e1c1e79a5c5af8e4,sudeste,sao paulo,SP,2026-07-04,,True
3d37d677-8c0d-4a62-8b2e-cc0bc65f470d,8fee15b90ae3479e1075138d546c12bd,sudeste,aracatuba,SP,2026-07-04,,True
7e83ee02-1c96-4a41-843b-68db188d0a43,5ea60a7885845fffcd48d8aea054ec26,sudeste,barretos,SP,2026-07-04,,True
69b38d93-7017-4f2b-b390-1f28cf14f4ac,f00d32103a3d7572d18d4a4ba9c9d4cf,sudeste,rio de janeiro,RJ,2026-07-04,,True
c5aeac67-ea75-4f16-b222-f3885799afd4,eb8939d2aa070e4c72a71668d83ef5d5,sudeste,niteroi,RJ,2026-07-04,,True
0a541dd8-32f4-4a97-a5cf-e0a94e637d8a,acc6272ca5228177e324bd704e24488f,sudeste,sao paulo,SP,2026-07-04,,True
aaa8515a-3bab-459f-b118-cfcd9026991e,369cf098450e6de108ffa64f68b713a1,norte,capanema,PA,2026-07-04,,True
5f25b358-db21-4fdd-892b-9544db7d5768,d23df6cdca745eb59117e90aa4e09f51,sudeste,sao pedro do turvo,SP,2026-07-04,,True
3bdd965e-1682-4cb0-a730-0d70880b2dd1,5683f4e2b934479bb52058862b6ab3c6,sudeste,mage,RJ,2026-07-04,,True
af51fc71-801a-4509-baa3-7e06f8ffb340,6066a98d7cf32687fe0771b421c92ea7,sudeste,sao paulo,SP,2026-07-04,,True
c8bb68d4-b23d-4427-9c67-d53d97e10099,225fc72a9127e4dc99f2cde9d08d28c4,nordeste,maragogi,AL,2026-07-04,,True
dae84445-5f42-418f-a2fe-b07dbf17361d,5248fcde4c768787342e4db80bd26f79,sul,canoas,RS,2026-07-04,,True
f2ca5524-05b3-48e0-b63f-ad7661d33c81,41a1779a38fe1420e35e21da6be8c900,sudeste,betim,MG,2026-07-04,,True
fa2ffffd-f87f-43f9-b3f0-f75cd969d39d,1447b1e0484692a68d0c42a25d9ada01,sudeste,sorocaba,SP,2026-07-04,,True
7f9e7004-f243-4d4d-81e2-49f0021cd01c,541c0b7ffb3a98de3ad16dfb4388aa61,sudeste,itupeva,SP,2026-07-04,,True
32b0aad2-fd2a-4565-84b9-0753a5bd8f2f,de2fbbe677f2227262758452eb1ea189,sul,joinville,SC,2026-07-04,,True
cf142fc2-98fe-4e16-a93d-9025153f4dd7,7a07eb13d495e522a91646f0f988c419,sudeste,sao vicente,SP,2026-07-04,,True
a3a61de1-55d7-46f2-805a-fc0437bb81b6,cd02ec549f10e397eb40dde1ffe8292f,sudeste,araraquara,SP,2026-07-04,,True
a734d4b1-6efe-448a-8307-f2eb488c7757,001f3c4211216384d5fe59b041ce1461,sudeste,sao paulo,SP,2026-07-04,,True
6934b444-d85c-422e-8b9a-ebf3742e8f8d,c6156232415a73c76bfb519fb691c135,sudeste,betim,MG,2026-07-04,,True
dbc870a1-1cf7-4c40-812c-8fd74723489b,36620f9fa97dadf4867e4e15e3488f48,sul,sao jose,SC,2026-07-04,,True
2ef1702a-2065-45c9-a58f-b766cc9a7d81,59405cf7b0df0390bffe556bdf8f48ff,centro_oeste,sinop,MT,2026-07-04,,True
58341824-1aee-4311-8385-7e46dc016d0e,d9abbe73143b31e0f983679ad781b143,sul,palhoca,SC,2026-07-04,,True
8662dbea-e5fb-4d2a-8990-bfbb6becc050,1406bd9f0504fb06ecb39e6a7bf0c211,sudeste,rio de janeiro,RJ,2026-07-04,,True
647d7e89-a006-4efd-8af6-950b1773936c,3f1a1465cabd220ace8f6680154ec82d,sudeste,niteroi,RJ,2026-07-04,,True
f205516c-6f42-4a29-b85f-cb84594c3da4,7405e681e406d9a415ddd4e86f9bb3d6,sudeste,lins,SP,2026-07-04,,True
f049d940-1cc4-4e03-9dbf-11c864dbc593,aeedbf081506edc84cf0a6f92531f66d,sudeste,itaocara,RJ,2026-07-04,,True
fb575a73-1f8d-49a8-9617-f84121473838,15519876b62cfc50b46f347b895284ea,sudeste,sao paulo,SP,2026-07-04,,True
8ed9dd5b-51a2-4b29-af6f-d53dae70ff48,e848ef442dc22806300e0d0f11673ec0,sul,caxias do sul,RS,2026-07-04,,True
525010b8-4371-4add-80f7-2b57ae816596,5bf17ccb9d018be3b0c2c1987d681352,sudeste,campinas,SP,2026-07-04,,True
dc33f4d9-3fde-4072-8573-34cb44e8b982,e16cf9d9a6e91c62d8d1d8116c7c000d,sudeste,itabira,MG,2026-07-04,,True
71596ef9-aba9-42ce-a4ea-c4547c1d9588,a8279aeab541b34442d6ded94c31ddaf,sudeste,serra,ES,2026-07-04,,True
25ba01b9-28f3-458d-9e1f-5bd46c6d4d50,1428917cd397d4f9ac0fde76dd6f2266,norte,boa vista,RR,2026-07-04,,True
a2bcc81d-88f7-4dc8-a42b-60567d404317,a8be3db3424cd4ae937c239b3ad513e7,sudeste,cacapava,SP,2026-07-04,,True
43ac1fc6-4252-4a9f-853f-852157755d29,27e67b7b4ca8b8f0ab05e8358d2a5b2c,sudeste,sao paulo,SP,2026-07-04,,True
b2f7814f-6d9d-4389-8896-5f54230f3b48,c4df0c046a22510a34f78f64808e9ccd,sudeste,sao paulo,SP,2026-07-04,,True
35d97276-6ee7-4fa7-8daf-de382f878dba,d6b66d6bee01652aacc92254b6d7dab2,sudeste,rio de janeiro,RJ,2026-07-04,,True
08d25b8d-2bf8-466b-bf2d-0eeee12cf04e,175100a7355d422f365db87dcf194ce7,sudeste,sao paulo,SP,2026-07-04,,True
60e80df6-b1cd-43bf-88d6-be9a117830b2,3132d86f62f32c88fd171f0a25012699,sudeste,contagem,MG,2026-07-04,,True
1823fdad-add6-4b70-9669-6f8457e3240b,481ef475da1dac8aeaa1330ae9c3b029,sul,paranagua,PR,2026-07-04,,True
7ef6b9ff-69fb-445b-906f-f3ed7353164d,874bf1a24007819e978bdf6eec892f96,sudeste,sao goncalo,RJ,2026-07-04,,True
56939a70-9e4e-4c19-a1ec-cc9ff0d5907f,89386620c76b5a219e68896ce4c3ff08,sudeste,mage,RJ,2026-07-04,,True
22a16999-ed2c-4641-95dd-a684beaa2b9a,9902c46ad9fab975b276b1011269a7a9,sul,curitiba,PR,2026-07-04,,True
6bfd1cf8-0213-452d-9185-0ea03e3e2746,d94652295fedf480163e4bacac00e947,sul,feliz,RS,2026-07-04,,True
5679598f-3b48-49ed-8574-f8d3f87a297c,0dbe6acfe4256b6babf9463aba634648,sudeste,sao paulo,SP,2026-07-04,,True
98783446-c76f-4ccf-8e64-5092479ce313,34d080ce8e6f7b1bd19d770cf7bf76b6,sudeste,sao paulo,SP,2026-07-04,,True
84a02e8a-6302-4fa8-8c80-374d759ac05d,5a515466a6cf95bad8312afc8612d7cc,sudeste,jundiai,SP,2026-07-04,,True
82b21c53-4013-4f2a-9591-bcd82930f374,5c5cf3dc9c487f7c743ca5384b5dce6c,sudeste,sao paulo,SP,2026-07-04,,True
7c808730-8b11-4d99-800e-50039ae3a393,83c3efe072e9c77c3972785d1d429909,sul,mafra,SC,2026-07-04,,True
7089c16a-9c49-41ea-a21c-6c5104f773b8,183b6a83ba94aa13e76b09f2df8ed4de,norte,pindorama do tocantins,TO,2026-07-04,,True
49ac295b-d867-4573-a0a9-717b7f165750,85d922e940ac805b49571967d1816d75,sudeste,guarulhos,SP,2026-07-04,,True
63c20675-fa8f-4226-a64b-bf0f3bfa9207,b4775480db52304d754446c219170341,sudeste,osasco,SP,2026-07-04,,True
fce94462-444c-4c09-92a7-75f6e6cf91be,bbd97df3d682885130d07d5e2abed74a,sudeste,sao paulo,SP,2026-07-04,,True
dd93ab4f-c8e2-4006-bbf4-1a86f49c9daf,7cc7d622f03de2065576bc49db8a72d0,centro_oeste,goiania,GO,2026-07-04,,True
6d1dd49b-159e-41af-9369-df07093cf3be,17c6652c9c8a71e905e388b9ede23d6c,sul,bage,RS,2026-07-04,,True
a819d14e-8743-43bd-bc0b-70f5397b56b2,13eeacfe5a522a3ed35ff02ed18edfbe,sudeste,sao goncalo,RJ,2026-07-04,,True
c3c85b41-282a-4e00-94a2-a0325eb9f811,1fb5645611bf27d5e69925e1d4f5b6cf,nordeste,salvador,BA,2026-07-04,,True
2811dab9-5ec9-4b77-94ea-ee5cf32e5d51,28b8333651c1350cc561dfe5678b0902,sudeste,sao gotardo,MG,2026-07-04,,True
33db42ae-12f3-49d6-8f34-781a3cac5f99,f84801ef20e81430e9a4dac0554bc875,sudeste,niteroi,RJ,2026-07-04,,True
cb42accd-67c3-425f-83e7-cf0fb47e7755,b36a28beccc1c78bea1473814736ed9c,sul,jaragua do sul,SC,2026-07-04,,True
43e5c5a5-a8e5-45e9-a472-e0d89c9bfac3,4cc42f1aa7e2ff4619c5901b3ebbb3ca,sudeste,maua,SP,2026-07-04,,True
6a42cfd8-128f-46e2-bde8-acf313c868e2,e3ea295349259fa59779c6a8e18e5bba,sudeste,sao paulo,SP,2026-07-04,,True
a56eaed7-7592-485b-aa69-650badfcaf05,391ab06f2710fd604e7a4ad398e71fd5,sudeste,rio de janeiro,RJ,2026-07-04,,True
4021b846-c439-4b17-913f-335e8def3a59,9a81c7dc0ab471b009bc6c0b3fd8ec1d,norte,ji-parana,RO,2026-07-04,,True
77124bd2-5b53-4bfa-a493-b58b383f0e6e,4acd6dfc10ea3451048d554dc825c7db,sudeste,sao paulo,SP,2026-07-04,,True
2e53aa81-5c06-4346-873b-a791cd6b274a,23a37f309015b9c6d25358158567209b,sudeste,sao paulo,SP,2026-07-04,,True
7df058c0-0c70-44d7-a42f-6d38f6be6df5,ee2be4dedb1290a391da13932b71f02e,sudeste,sao paulo,SP,2026-07-04,,True
15f69299-2872-4159-bf01-23ded61cb867,dd617479f0dc971a1ba56c220e645c4d,centro_oeste,maurilandia,GO,2026-07-04,,True
42594486-49d7-4e22-867a-e35ef9d1d2bf,773f7afc109782abc1bb001faaf4c5fc,nordeste,eliseu martins,PI,2026-07-04,,True
5de3b102-deca-41f2-9be8-83790e0d654a,7520673a25e0bccd3e7bd1e100defa9e,sudeste,sao paulo,SP,2026-07-04,,True
2aec7775-408d-4b4c-ae23-cdd911a2250f,8fe0f01defe10fa8b15fcda8762d62e5,sudeste,barretos,SP,2026-07-04,,True
57fce178-a5d8-46f7-98f0-1c46b70560d1,8c0ebe91fb2bb5d69bee5e16dc4db5f6,sudeste,cariacica,ES,2026-07-04,,True
ed380e35-4678-4af3-8c30-5888cb685e3f,5ebd2c3c300970d885d058c5d7e88f16,sudeste,juiz de fora,MG,2026-07-04,,True
44d2e228-4545-41c1-a073-14e1fb047efc,79f025a102b894e01f5ec27f3a301092,sudeste,betim,MG,2026-07-04,,True
bb9e0b2d-24bb-4adb-a5e1-2a820203fe0e,4d37e2be085cfbf28651efe39cdf1469,sudeste,nova ponte,MG,2026-07-04,,True
d69ee8b7-4c70-4741-8805-90017e7f4f1f,1307d6e6528b4c009008594ee8d16260,sudeste,candido mota,SP,2026-07-04,,True
a3b86f2d-569c-4bde-9c67-c4369d505c86,bc293abd15afb0b15c6376aa076a214c,sudeste,belo horizonte,MG,2026-07-04,,True
144dac89-3258-4c69-b374-17e9999e3ef4,4fe67915d44791a5deab2957c2641048,sudeste,sao paulo,SP,2026-07-04,,True
c2e2d7b7-f951-47f1-b7c1-4840bdd56dfd,b91cf7ea5c7834e1bd2fb4685061d421,nordeste,itabuna,BA,2026-07-04,,True
c2d32672-f2a3-4326-aaba-b737877cee85,9b8844d7cceb1277e6508cce966e4a09,sudeste,taboao da serra,SP,2026-07-04,,True
26693108-1131-4c65-91e6-3074d7bf5b16,4d5f2027ca837174818edf86ff3fad68,sudeste,diadema,SP,2026-07-04,,True
57d977bd-5307-4d91-8c4a-62d706c7169e,df55f802941c9d68bb8c9c4c77480077,sudeste,belo horizonte,MG,2026-07-04,,True
e0a9aca6-ed95-4c13-a61d-ec6a52b15ec2,bc1d009bce2f69958b6039bb30c0df01,sudeste,sorocaba,SP,2026-07-04,,True
a5185c26-da0f-418f-a0cd-51ec2ca2287a,5866266b2d8d38d0d538eb24a2b912cf,nordeste,salvador,BA,2026-07-04,,True
6caafad7-a280-4545-98d4-390807b4d02b,5b84c7275083452c0610be5c120c9dae,norte,manaus,AM,2026-07-04,,True
74e4b093-036a-42c1-b475-43adb8077966,1621f29a853c3136fb67312f5b4e5fdb,sudeste,rio de janeiro,RJ,2026-07-04,,True
102b4476-9a5e-4544-b475-0e8f051740e4,583405f8d756ec37a13a4f5b19f1e2ee,sudeste,maua,SP,2026-07-04,,True
03bf7c62-437a-428b-a8c7-e7edd0f760c8,3123dc97347a751c4d825f45d6d6e4c0,sudeste,sao jose do rio preto,SP,2026-07-04,,True
81548e47-a702-486e-9da3-c2feb72321f0,fe22d9ef4dc744b3be63f4fda1146de7,centro_oeste,cuiaba,MT,2026-07-04,,True
30ee10d4-7834-4d0e-ba0f-7ed273a2af27,a083db553af48ac8cd8d459f38693b07,sudeste,rio de janeiro,RJ,2026-07-04,,True
6adfa2e3-77ca-41c5-91f1-e44c3315603f,72126e67a7cfc26c76c12eab87424588,sudeste,vila velha,ES,2026-07-04,,True
8afd9cfc-9102-45cd-8a88-1085a473669d,d5ae3fe5bdac30fd7b915d1c69aed36a,sudeste,jundiai,SP,2026-07-04,,True
daf75b25-145e-46d5-98c2-8263b00320cf,9ff09ff905778a260bafadfafa84bd1b,sul,curitiba,PR,2026-07-04,,True
17788701-df81-43c8-a10d-3fdf0b255e35,4b37052b91137f41121a29a5e006cf4f,sudeste,santo andre,SP,2026-07-04,,True
7791c1af-9ede-4914-93c5-e1ffaa4705b9,c4adaf32cb962c5258f2ba63536cd955,sudeste,catanduva,SP,2026-07-04,,True
e4d178ed-032f-4637-b0ef-bcc2bfa02f08,5515995dc7e8ee912a40eed563c01f16,sudeste,petropolis,RJ,2026-07-04,,True
3a4b8f8f-ae24-4428-8b51-db2edc422e56,5255f21b04601b69f1f975987a90fc1a,nordeste,caucaia,CE,2026-07-04,,True
6a3bf02c-3e2d-4a1f-a499-2b829f4d0971,e96c10f142f3a616d0ec9c73cb3f0a98,sudeste,sao paulo,SP,2026-07-04,,True
65737b15-53aa-4b01-96e5-40111e3d5719,8c532c86e424b28e85997dd891e26d5d,sudeste,rio de janeiro,RJ,2026-07-04,,True
243726eb-3817-4e63-a826-1e395681f96a,af0f26435fade1ca984d9affda307199,sudeste,maua,SP,2026-07-04,,True
9a40fc62-5629-4e6c-a56c-14225544b2a9,84a47f8d8c6644a10014aa971d7383d5,sudeste,rio de janeiro,RJ,2026-07-04,,True
66182978-b33a-4534-80d7-282f211d60fe,3184bb19ff14f1ba91c4cd36029cd238,sudeste,rio de janeiro,RJ,2026-07-04,,True
f72d1bc2-1813-4c29-98ec-451140aae8fb,b88703bae97dc649876fe4c9474d3357,sudeste,nova canaa paulista,SP,2026-07-04,,True
95c00413-12a7-487b-9779-6d2d9ae02225,6b1903bc6c0fe4ae9518fac8df8a2ddb,sudeste,contagem,MG,2026-07-04,,True
c0fe4ac6-cff6-41bd-b5f6-2a986ad73e78,94bbfd155627c9f5df629b15334d8f4d,sudeste,sao paulo,SP,2026-07-04,,True
74776687-dddb-4c7e-90f2-3828f7e90f96,f64aac8b568b587bc2133ba53c8a5cfb,sudeste,sao paulo,SP,2026-07-04,,True
457c3c37-6876-468e-857c-02526ef5447d,c892916c1b11b0da2c1acd0798d58faa,sul,sao gabriel,RS,2026-07-04,,True
c91ed9aa-157b-4d64-a7ef-9d4ef861d09e,4e363e6d4fc4031b8c9f4430191e88e4,centro_oeste,campo grande,MS,2026-07-04,,True
adbaed42-9500-41aa-ad71-3c687a75e903,982dd12913a636c1b844398791910907,centro_oeste,brasilia,DF,2026-07-04,,True
64ffe98e-2009-47b0-aeda-9aceb6707caa,38a480ca2ea2ef5d49f1d26f314b59d7,sudeste,taubate,SP,2026-07-04,,True
3ae7357e-7337-45e6-b28c-17a03588bd52,175e07edc5bf8b165844765acc6f1645,sudeste,sao paulo,SP,2026-07-04,,True
30dc0a2d-b2dd-406d-9b7f-1ceba04479de,35a08bdd30ec653d978c110be5d0c892,sudeste,unai,MG,2026-07-04,,True
67582163-53d6-4ec9-922e-886a924961d4,1aeb8d7b539083ab2ca1f73a316616ea,sudeste,sao paulo,SP,2026-07-04,,True
a89159a5-0429-41ba-a27e-f293f180cb70,caaab6f5e52ed9151d52eff4e6f0faa7,sudeste,santo andre,SP,2026-07-04,,True
e2e77559-97c9-4eb0-9664-d6a354f88ab3,212bd1dca013e0b1e466c735ca6d3bf8,sudeste,cravinhos,SP,2026-07-04,,True
0cb43412-5fe3-4d28-b00f-94f28280cf54,fed9ae71404fb97d15c821adbe64feab,nordeste,maceio,AL,2026-07-04,,True
e9118c3e-6591-45ed-aa8a-9378109e8b4a,41cff65f8aa7af598d4366c2b70aa5ab,sudeste,mogi-guacu,SP,2026-07-04,,True
c3686cc2-5ee4-4b5e-8924-05618eec3dc7,3efe8677ea2d8eb0634c53ff5812f75a,nordeste,barra dos coqueiros,SE,2026-07-04,,True
a115c57f-829f-47f9-8f3d-cb87d055a040,2c82b177d38aab12878490fd1658434e,sul,pinhais,PR,2026-07-04,,True
2ef92cfc-ff64-441a-91a0-d654345d7a57,2dadad4fa1de0a1738fab580efa219f2,sudeste,sete lagoas,MG,2026-07-04,,True
38ca62ba-d078-4c9f-9605-b94fe546a9d1,6a104b6a3a4525c71c6eb48cff25c6a8,sul,salto do lontra,PR,2026-07-04,,True
343488bf-6ea4-4a62-b6ba-a436e6c8d35f,dcb394f9349ea5bad39f9074f1c06e49,sudeste,belo horizonte,MG,2026-07-04,,True
7fcbbc92-0b67-4bca-95a9-f91d56f95edc,5a689ab0069d25bc6c2be47d4b3863d4,sudeste,rio de janeiro,RJ,2026-07-04,,True
8942f9e3-0e69-435c-8050-c1b653b2b065,de86a31c04324655ba359a25f09f0bd1,sudeste,piracicaba,SP,2026-07-04,,True
903ee4c9-775a-420c-9b79-06dedc72638d,66bd9505c7bee395349bc1a345233f87,sul,porto alegre,RS,2026-07-04,,True
e9e2b62b-9240-4104-b7c0-e8c20bcbf93e,c1a95094d6ecfd41d44bf9b770a4c505,sudeste,sao paulo,SP,2026-07-04,,True
5c9d1ac1-3552-4c0c-be9b-68707eb19bb6,c9216e46b4e91af51b6688f2170ab5e6,centro_oeste,jardim,MS,2026-07-04,,True
99172249-a442-4636-adc8-c4f59302f762,1cb19c768aa3b18465cd7c6a4a8fcd31,sudeste,niteroi,RJ,2026-07-04,,True
434ace75-cf08-41c0-adf2-025b7ac05484,91da289fa4deba62c108246d150a8f4e,sudeste,sao paulo,SP,2026-07-04,,True
2c1d8291-2724-4192-ac14-9c78a62d4341,5cb0c11eed14eb9582985d0ccf904c34,sudeste,sabinopolis,MG,2026-07-04,,True
aecc7e45-3302-446e-8ac3-34b481c6ce57,73da78eda27f160f2ed111e2916d162d,sul,porto alegre,RS,2026-07-04,,True
ed9a8af0-4046-48e9-954b-a6bb5a82250f,97e4531df020c35ef6c37ec3e8802fb7,sul,blumenau,SC,2026-07-04,,True
fb40d799-20d4-45ce-9876-f716ae1e7cfd,ea4cef0b8f223be3a7055c4e95f2862c,sudeste,rio de janeiro,RJ,2026-07-04,,True
1532a0eb-fc2f-4d91-850d-cdafe82d100d,366701876d62a649e9c749452ad1ce2f,nordeste,salvador,BA,2026-07-04,,True
3b450271-27c1-4eab-9eeb-6ec525ec5e83,a66e6a190b489e6417f85af7092ddc46,sudeste,taboao da serra,SP,2026-07-04,,True
d404f787-c3f2-446e-9ee2-3960b3af93be,615ffa596c1405b5ca2757902c83ec86,sul,porto alegre,RS,2026-07-04,,True
e13722e4-43f9-47c4-9050-cffc5bb018a5,c02f2b5263375ea7e905d4c20a2860d2,sudeste,montes claros,MG,2026-07-04,,True
f97a68e7-7e32-4755-bd9e-b40e7489044c,d71aec068cc07e78e78fa14d87a238b5,sudeste,sao paulo,SP,2026-07-04,,True
92819763-63da-4e15-be7b-f7096c292356,81af76c39cb9a7acdbd7eb13b8c465aa,sudeste,vila velha,ES,2026-07-04,,True
df6d8a52-b329-46a3-a4c3-610c812b5fa2,b07a68d575f329bb71dcbd58e3fb5a16,sudeste,sao paulo,SP,2026-07-04,,True
